gbifID	datasetKey	occurrenceID	kingdom	phylum	class	order	family	genus	species	infraspecificEpithet	taxonRank	scientificName	verbatimScientificName	verbatimScientificNameAuthorship	countryCode	locality	stateProvince	occurrenceStatus	individualCount	publishingOrgKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	coordinatePrecision	elevation	elevationAccuracy	depth	depthAccuracy	eventDate	day	month	year	taxonKey	speciesKey	basisOfRecord	institutionCode	collectionCode	catalogNumber	recordNumber	identifiedBy	dateIdentified	license	rightsHolder	recordedBy	typeStatus	establishmentMeans	lastInterpreted	mediaType	issue
3033657485	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109909	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Prop de Juncosa, cap a la Llena	Lleida	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.35	0.82	4195.0						1972-07-03T00:00:00	3	7	1972	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109909		Boldú Perelló, Abel		CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Boldú Perelló, Abel & Pau Español, Carles			2022-05-27T03:20:28.245Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033657484	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109882	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Vilanova i la Geltrú; sobre la via, davant IMSA	Barcelona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.22	1.73	700.0						1981-05-05T00:00:00	5	5	1981	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109882				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Carbonell Ferrando, Josepa			2022-05-27T03:20:28.244Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033656454	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109901	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	summi montis Montserrat, l. Sant Joan dicto	Barcelona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.58	1.82	646.0		1000.0	0.0			1935-06-02T00:00:00	2	6	1935	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109901				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Font i Quer, Pius & Rothmaler, Werner			2022-05-27T03:20:28.372Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033656453	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109893	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Tarragone: Ametlla et Hospitalet	Tarragona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	40.99	0.91	12000.0						1919-04-19T00:00:00	19	4	1919	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109893				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	no consta			2022-05-27T03:20:28.371Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033655498	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109906	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Cartagena, Portús	Múrcia	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	37.62	-1.02	7071.0		80.0	0.0			1989-05-13T00:00:00	13	5	1989	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109906				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Molero Briones, Julià & Rovira López, Anna Maria			2022-05-27T03:20:28.387Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033655497	834f1756-f762-11e1-a439-00145eb45e9a	BCN 109898	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Montblanc cap a l'Ila	Tarragona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.36	1.18	1200.0						1971-04-01T00:00:00		4	1971	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	109898				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Pujadas Ferrer, Joan			2022-05-27T03:20:28.387Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033655129	834f1756-f762-11e1-a439-00145eb45e9a	BCN 102324	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Balma de l'Espluga, Olesa de Montserrat	Barcelona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.57	1.89	707.0						1994-05-22T00:00:00	22	5	1994	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	102324				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Hernández Cardona, Àngel Maria			2022-05-27T03:20:28.134Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033640151	834f1756-f762-11e1-a439-00145eb45e9a	BCN 78069	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Serra de Cabra	Tarragona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.39	1.28	7316.0										7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	78069				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Teodoro (Hermano)			2022-05-27T03:20:27.905Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033621388	834f1756-f762-11e1-a439-00145eb45e9a	BCN 22182	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Terra Alta: Gandesa, Serra de Cavalls	Tarragona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.03	0.44	7071.0						1975-03-17T00:00:00	17	3	1975	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	22182				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Molero Briones, Julià & Rovira López, Anna Maria			2022-05-27T03:20:26.183Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033618381	834f1756-f762-11e1-a439-00145eb45e9a	BCN 22181	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Serra del Montsià, vessant assoleiada NW, sobre el Mas del Comú	Tarragona	PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	40.58	0.58	7071.0		430.0	0.0			1993-06-15T00:00:00	15	6	1993	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	22181		Vicens Fandos, Josep		CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Molero Briones, Julià			2022-05-27T03:20:26.195Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3033616370	834f1756-f762-11e1-a439-00145eb45e9a	BCN 22183	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Ribera d'Ebre: Entre la presa de Riba-roja i Faió		PRESENT		cb202839-87c6-456a-821c-dc5b268a200f	41.21	0.44	7071.0						1981-04-11T00:00:00	11	4	1981	7532470	7532470	PRESERVED_SPECIMEN	BCN	Corm	22183				CC_BY_NC_4_0	CRAI CeDocBiV - Universitat de Barcelona	Molero Briones, Julià & Rovira López, Anna Maria			2022-05-27T03:20:26.311Z		GEODETIC_DATUM_ASSUMED_WGS84;DIFFERENT_OWNER_INSTITUTION
3031911710	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/68555147	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.897582	-2.609518	61.0						2017-05-05T19:04:00	5	5	2017	7532470	7532470	HUMAN_OBSERVATION	iNaturalist	Observations	68555147		faluke	2021-01-24T18:05:42	CC_BY_NC_4_0	faluke	faluke			2022-07-10T08:37:21.021Z	StillImage	COORDINATE_ROUNDED
3014238522	835ac57e-f762-11e1-a439-00145eb45e9a	8d822db6-c1c0-447d-b68a-89e6b52aa89d	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Huesca, Los Corrales	Aragón	PRESENT		cdcc4ce1-7f6e-4ed2-b47c-eb451925b038									2013-06-11T00:00:00	11	6	2013	7532470	7532470	PRESERVED_SPECIMEN	ISA	LISI-IBER	789/2013-1				CC_BY_4_0		Dalila Espírito-Santo; Ana  Paula Paes			2022-04-25T21:27:43.347Z		INSTITUTION_MATCH_NONE
3005150973	50c9509d-22c7-4a22-a47d-8c48425ef4a7	https://www.inaturalist.org/observations/66620439	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus		ES		Andalucía	PRESENT		28eb1a3f-1c15-4a95-931a-4af90ecb574d	36.587922	-4.594703							2020-05-13T11:40:00	13	5	2020	7532470	7532470	HUMAN_OBSERVATION	iNaturalist	Observations	66620439		djhird	2020-12-15T18:10:16	CC_BY_NC_4_0	djhird	djhird			2022-07-10T05:40:24.500Z	StillImage	
2994449523	90ae13f0-288f-4108-b741-ac8a0f9e0878	ARAN:ARAN-EH:153043	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES		Araba	PRESENT		823818f6-0696-4e29-bc4c-b6f3817535a7	42.86	-2.69	7071.0										7532470	7532470	HUMAN_OBSERVATION	ARAN	ARAN-EH	153043				CC_BY_4_0					2022-05-25T18:56:39.353Z		GEODETIC_DATUM_ASSUMED_WGS84
2976626223	14d5676a-2c54-4f94-9023-1e8dcd822aa0	q-10176298949	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	38.821808	-2.276735							2020-05-25T12:32:46.393	25	5	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T01:41:05.391Z		COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974548190	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1006774237	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	41.870271	0.593186	48.0						2020-05-25T11:42:54	25	5	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:37:10.260Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974523847	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1006725679	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	41.450467	0.926098	8.0						2020-05-23T19:04:41	23	5	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:36:30.638Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974341885	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1006750977	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	FR			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	43.674008	7.165752	22.71						2020-04-11T18:23:59	11	4	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:37:14.958Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974327053	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1006725732	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	41.450467	0.926098	8.0						2020-05-23T19:07:13	23	5	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:36:30.171Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974311120	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1006267048	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	FR			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	43.460921	6.060263							2020-05-03T20:36:58	3	5	2020	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:36:27.181Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974263551	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1001969984	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	FR			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	45.073612	-0.792967	10.96						2018-05-18T22:00:00	18	5	2018	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:36:10.607Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974261128	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1003604228	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	41.431262	0.86768	4.0						2019-04-25T12:48:36.866	25	4	2019	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:36:13.731Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2974259038	7a3679ef-5582-4aaa-81f0-8c2545cafc81	o-1003604378	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	FR			PRESENT	1	da86174a-a605-43a4-a5e8-53d484152cd3	43.654058	3.806139	9.08						2019-04-24T22:00:00	24	4	2019	7532470	7532470	HUMAN_OBSERVATION							CC_BY_4_0					2022-04-26T09:37:00.552Z	StillImage	COORDINATE_ROUNDED;COUNTRY_DERIVED_FROM_COORDINATES;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
2960594873	ceff8c75-950b-4405-a116-60247d1adacb	15D64141-7CB9-4D36-8E74-28D95C41AA4A	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	entre Hellín y Cancarix	Albacete	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1995-04-24T00:00:00	24	4	1995	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	81545-1		M. A. Carrasco		CC_BY_NC_4_0		M.A. Carrasco & S. Pajarón			2022-06-20T13:00:31.916Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960591374	ceff8c75-950b-4405-a116-60247d1adacb	46716C26-0F45-4118-A0DC-048516818CEC	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Xaló, S. Del Ferrer, pouet de la Canal	Alicante	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.7	-0.05	707.0		750.0	0.0			1995-04-10T00:00:00	10	4	1995	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	70607-1				CC_BY_NC_4_0		J.X. Soler & B. Rocher			2022-06-20T13:00:20.174Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960589518	ceff8c75-950b-4405-a116-60247d1adacb	89DF5AE3-F414-4622-B31A-06C93530B036	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Margén izquierda del río Senia, pr. La Senia	Tarragona	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361					400.0	0.0			1999-06-07T00:00:00	7	6	1999	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	73928-1				CC_BY_NC_4_0		C. Aedo & al.			2022-06-20T13:00:14.972Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960582848	ceff8c75-950b-4405-a116-60247d1adacb	E8769FDF-4CC1-4A07-9873-7EEA7528AA98	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Entre Balazote y el Jardín	Albacete	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361	38.8	-2.25	7071.0		850.0	0.0			1982-05-21T00:00:00	21	5	1982	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	58633-1		A. Molina		CC_BY_NC_4_0		A. Molina			2022-06-20T13:00:13.229Z		GEODETIC_DATUM_ASSUMED_WGS84;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960582476	ceff8c75-950b-4405-a116-60247d1adacb	60C185D7-CEE0-4355-8F67-81C1EE3AB4E5	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	El Ballestero	Albacete	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1993-05-25T00:00:00	25	5	1993	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	50460-1				CC_BY_NC_4_0		M.A. Carrasco, B. Casaseca & S. Castroviejo			2022-06-20T13:00:32.147Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960580416	ceff8c75-950b-4405-a116-60247d1adacb	0C174C63-CCCC-4881-A955-A51EFA421D56	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Sierras de Cartagena, Portman	Murcia	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1993-04-27T00:00:00	27	4	1993	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	49646-1				CC_BY_NC_4_0		M.A. Carrasco, S. Pajarón & M.S. Barrado			2022-06-20T13:00:21.498Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960574808	ceff8c75-950b-4405-a116-60247d1adacb	A8E2B04E-9CFE-45E4-B11B-0067B4BA4B72	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus	sericeus	VARIETY	Convolvulus lanuginosus var. sericeus (Boiss.) Willk.	Convolvulus lanuginosus Desr. var. sericeus	Desr.	ES	Priego, entre Sierra de Rute y Sierra Alconera	Córdoba	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1960-06-01T00:00:00		6	1960	7649738	7532470	PRESERVED_SPECIMEN	MACB	MACB	35769-1				CC_BY_NC_4_0		J. Borja			2022-06-20T13:00:17.836Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960572199	ceff8c75-950b-4405-a116-60247d1adacb	8F5A5682-0965-48BB-85ED-08576BD1FDF6	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Alcolea del Pinar	Guadalajara	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1979-06-30T00:00:00	30	6	1979	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	44107-1		Galiano, Ramos, & al.		CC_BY_NC_4_0		Galiano, Ramos, Molina, Costa Tenorio, Moreno, Alsina, Prada & Seriñá			2022-06-20T13:00:18.199Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960571561	ceff8c75-950b-4405-a116-60247d1adacb	D5B12E98-3002-448D-8A2C-1DD3916F11CD	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr. var. lanuginosus	Desr.	FR	Ensuès-la-Redonne (France), chaîne de la Nerthe, entre la Redonne et le Por des Figuières		PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1981-06-03T00:00:00	3	6	1981	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	29630-1		P. Martín		CC_BY_NC_4_0		P. Martín			2022-06-20T13:00:32.963Z		TAXON_MATCH_HIGHERRANK;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960560227	ceff8c75-950b-4405-a116-60247d1adacb	963CDFBC-8C2C-43BC-A6CF-627DEEDED7AF	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Sierra de Lujar, cerca del Barranco del Algarrobo	Granada	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1984-05-19T00:00:00	19	5	1984	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	21934-1				CC_BY_NC_4_0		Ana Ortega Olivencia			2022-06-20T13:00:29.025Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960556630	ceff8c75-950b-4405-a116-60247d1adacb	D1A059EE-30CB-47DD-AC26-512A3AF9D080	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Foz de Beteta	Cuenca	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1981-07-20T00:00:00	20	7	1981	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	7730-1		E. Fuertes Lasala		CC_BY_NC_4_0		E. Fuertes Lasala			2022-06-20T13:00:15.578Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960535781	ceff8c75-950b-4405-a116-60247d1adacb	6438909A-18E3-4B31-08DE-0AE5B1F5E9C7	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Tarancón	Cuenca	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361									1983-05-30T00:00:00	30	5	1983	7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	57851-1				CC_BY_NC_4_0		Portela			2022-06-20T13:00:16.958Z		INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
2960521505	ceff8c75-950b-4405-a116-60247d1adacb	05A6DC86-462C-435B-9FC0-0CFD9F567312	Plantae	Tracheophyta	Magnoliopsida	Solanales	Convolvulaceae	Convolvulus	Convolvulus lanuginosus		SPECIES	Convolvulus lanuginosus Desr.	Convolvulus lanuginosus Desr.	Desr.	ES	Sierras del Cabo de Gata	Almería	PRESENT	1	21936918-2ce6-4314-a15e-91f9f6735361													7532470	7532470	PRESERVED_SPECIMEN	MACB	MACB	28449-1		F. Sanz Fábregas		CC_BY_NC_4_0		F. Sanz Fábregas			2022-06-20T13:00:30.035Z		RECORDED_DATE_INVALID;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY
