gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
1936056041	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273409.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273409.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00273409.jpg									
1936056026	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273412.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00273412.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00273412.jpg									
1936042162	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00257371.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00257371.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00257371.jpg									
1936034386	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00243275.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00243275.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00243275.jpg									
1936032405	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00236583.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00236583.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00236583.jpg									
1936032385	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00236582.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00236582.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00236582.jpg									
1936029364	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00231914.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00231914.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00231914.jpg									
1936025947	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00227524.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00227524.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00227524.jpg									
1936023214	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00222333.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00222333.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00222333.jpg									
1936023185	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00222334.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00222334.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00222334.jpg									
1936016690	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00211893.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00211893.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00211893.jpg									
1936011462	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204731.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204731.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00204731.jpg									
1936011378	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204733.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204733.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00204733.jpg									
1936011313	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204730.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00204730.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00204730.jpg									
1936005913	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00196899.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00196899.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00196899.jpg									
1935996315	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00180583.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00180583.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00180583.jpg									
1935983576	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00161422.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00161422.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00161422.jpg									
1935952602	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00094130.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00094130.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00094130.jpg									
1935952237	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093940.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093940.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093940.jpg									
1935952200	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093920.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093920.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093920.jpg									
1935952194	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093945.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093945.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093945.jpg									
1935952186	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093944.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093944.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093944.jpg									
1935952180	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093913.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093913.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093913.jpg									
1935952178	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093961.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093961.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093961.jpg									
1935952172	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093943.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093943.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093943.jpg									
1935952171	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093960.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093960.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093960.jpg									
1935952169	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093914.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093914.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093914									
1935952162	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093942.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093942.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093942.jpg									
1935952159	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093912.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093912.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093912.jpg									
1935952156	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093933.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093933.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093933.jpg									
1935952116	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093934.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093934.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093934.jpg									
1935952113	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093918.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093918.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093918.jpg									
1935952110	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093929.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093929.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093929.jpg									
1935952068	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093937.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093937.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093937.jpg									
1935952066	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093924.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093924.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093924.jpg									
1935952040	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093925.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093925.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093925.jpg									
1935952038	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093919.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093919.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093919.jpg									
1935952027	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093921.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093921.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093921.jpg									
1935952006	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093936.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093936.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093936.jpg									
1935951984	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093935.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093935.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093935.jpg									
1935951949	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093931.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093931.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093931.jpg									
1935951918	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093926.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093926.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093926.jpg									
1935951917	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093916.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093916.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093916									
1935951913	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093964.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093964.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093964.jpg									
1935951908	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093965.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093965.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093965.jpg									
1935951904	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093954.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093954.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093954.jpg									
1935951902	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093932.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093932.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093932.jpg									
1935951894	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093952.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093952.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093952.jpg									
1935951888	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093951.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093951.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093951.jpg									
1935951882	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093927.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093927.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093927.jpg									
1935951874	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093955.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093955.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093955.jpg									
1935951860	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093953.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093953.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093953.jpg									
1935951850	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093922.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093922.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093922.jpg									
1935951823	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093963.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093963.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093963.jpg									
1935951814	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093946.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093946.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093946.jpg									
1935951809	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093938.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093938.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093938.jpg									
1935951786	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093939.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093939.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093939.jpg									
1935951781	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093947.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093947.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093947.jpg									
1935951740	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093962.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093962.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093962.jpg									
1935951733	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093917.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093917.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093917									
1935951711	StillImage	image/jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093915.jp2&WID=2200&QLT=40&CVT=jpeg	http://161.111.171.57/fcgi-bin/iipsrv.fcgi?FIF=/Catalogo/Fanerogamia/IMGS_web/IMGS_jp2/MA-01-00093915.jp2&WID=2200&QLT=40&CVT=jpeg	MA-01-00093915									
